task,dataset_type,method_base,method_id,k,n_rankings,n_datasets,effective_k,returned_count,missing_count,dataset_size_cap_count,informative_count,redundant_count,signal_or_redundant_count,explicit_noise_count,background_null_count,pure_noise_count,correlated_noise_count,returned_share,missing_share,dataset_size_cap_share,informative_share,redundant_share,signal_or_redundant_share,explicit_noise_share,background_null_share,pure_noise_share,correlated_noise_share
classification,standard_hard,ptest_mc,ptest_mc__307d6fc3284c28e2,10,25,1,10.0,10.0,0.0,0.0,1.88,0.0,1.88,0.0,8.12,8.12,0.0,1.0,0.0,0.0,0.188,0.0,0.188,0.0,0.812,0.812,0.0
classification,standard_hard,boruta,boruta__7f986516a1727870,10,25,1,10.0,10.0,0.0,0.0,1.8,0.0,1.8,0.0,8.2,8.2,0.0,1.0,0.0,0.0,0.18,0.0,0.18,0.0,0.82,0.82,0.0
classification,standard_hard,cat,cat__024a0842d4337711,10,25,1,10.0,10.0,0.0,0.0,1.72,0.0,1.72,0.0,8.28,8.28,0.0,1.0,0.0,0.0,0.172,0.0,0.172,0.0,0.828,0.828,0.0
classification,standard_hard,rfe,rfe__99914b932bd37a50,10,25,1,10.0,10.0,0.0,0.0,1.64,0.0,1.64,0.0,8.36,8.36,0.0,1.0,0.0,0.0,0.16400000000000003,0.0,0.16400000000000003,0.0,0.8360000000000001,0.8360000000000001,0.0
classification,standard_hard,et,et__f5580a1865f967c8,10,25,1,10.0,10.0,0.0,0.0,1.52,0.0,1.52,0.0,8.48,8.48,0.0,1.0,0.0,0.0,0.15200000000000002,0.0,0.15200000000000002,0.0,0.848,0.848,0.0
classification,standard_hard,ptest_rdc,ptest_rdc__307d6fc3284c28e2,10,25,1,10.0,10.0,0.0,0.0,1.32,0.0,1.32,0.0,8.68,8.68,0.0,1.0,0.0,0.0,0.132,0.0,0.132,0.0,0.868,0.868,0.0
classification,standard_hard,cit,cit__bc8d0ddbb26c15b5,10,25,1,10.0,10.0,0.0,0.0,1.2,0.0,1.2,0.0,8.8,8.8,0.0,1.0,0.0,0.0,0.12,0.0,0.12,0.0,0.88,0.88,0.0
classification,standard_hard,rf,rf__27caa3a0a3b84fd9,10,25,1,10.0,10.0,0.0,0.0,1.04,0.0,1.04,0.0,8.96,8.96,0.0,1.0,0.0,0.0,0.10400000000000001,0.0,0.10400000000000001,0.0,0.8960000000000001,0.8960000000000001,0.0
classification,standard_hard,cif,cif__4ee6725d43ec8e5a,10,25,1,10.0,10.0,0.0,0.0,0.64,0.0,0.64,0.0,9.36,9.36,0.0,1.0,0.0,0.0,0.064,0.0,0.064,0.0,0.9359999999999999,0.9359999999999999,0.0
classification,standard_hard,cpi,cpi__6e89acc5e72da5a8,10,25,1,10.0,10.0,0.0,0.0,0.2,0.0,0.2,0.0,9.8,9.8,0.0,1.0,0.0,0.0,0.02,0.0,0.02,0.0,0.98,0.98,0.0
classification,standard_hard,pi,pi__6e89acc5e72da5a8,10,25,1,10.0,10.0,0.0,0.0,0.2,0.0,0.2,0.0,9.8,9.8,0.0,1.0,0.0,0.0,0.02,0.0,0.02,0.0,0.98,0.98,0.0
classification,standard_hard,r_cforest,r_cforest__37be32340835a93b,10,25,1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
classification,standard_hard,r_ctree,r_ctree__b6e09ceb0eb26367,10,25,1,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
classification,standard_hard,xgb,xgb__1c62fadfc5e2988f,20,25,1,20.0,20.0,0.0,0.0,2.96,0.0,2.96,0.0,17.04,17.04,0.0,1.0,0.0,0.0,0.14800000000000002,0.0,0.14800000000000002,0.0,0.852,0.852,0.0
classification,standard_hard,lgbm,lgbm__71ba9ba402678146,20,25,1,20.0,20.0,0.0,0.0,2.6,0.0,2.6,0.0,17.4,17.4,0.0,1.0,0.0,0.0,0.13,0.0,0.13,0.0,0.87,0.87,0.0
classification,standard_hard,cat,cat__024a0842d4337711,20,25,1,20.0,20.0,0.0,0.0,2.12,0.0,2.12,0.0,17.88,17.88,0.0,1.0,0.0,0.0,0.106,0.0,0.106,0.0,0.894,0.894,0.0
classification,standard_hard,ptest_mc,ptest_mc__307d6fc3284c28e2,20,25,1,20.0,20.0,0.0,0.0,1.96,0.0,1.96,0.0,18.04,18.04,0.0,1.0,0.0,0.0,0.098,0.0,0.098,0.0,0.902,0.902,0.0
classification,standard_hard,boruta,boruta__7f986516a1727870,20,25,1,20.0,20.0,0.0,0.0,1.88,0.0,1.88,0.0,18.12,18.12,0.0,1.0,0.0,0.0,0.094,0.0,0.094,0.0,0.9059999999999999,0.9059999999999999,0.0
classification,standard_hard,et,et__f5580a1865f967c8,20,25,1,20.0,20.0,0.0,0.0,1.88,0.0,1.88,0.0,18.12,18.12,0.0,1.0,0.0,0.0,0.094,0.0,0.094,0.0,0.9059999999999999,0.9059999999999999,0.0
classification,standard_hard,rfe,rfe__99914b932bd37a50,20,25,1,20.0,20.0,0.0,0.0,1.68,0.0,1.68,0.0,18.32,18.32,0.0,1.0,0.0,0.0,0.084,0.0,0.084,0.0,0.9159999999999999,0.9159999999999999,0.0
classification,standard_hard,ptest_rdc,ptest_rdc__307d6fc3284c28e2,20,25,1,20.0,20.0,0.0,0.0,1.6,0.0,1.6,0.0,18.4,18.4,0.0,1.0,0.0,0.0,0.08,0.0,0.08,0.0,0.92,0.92,0.0
classification,standard_hard,rf,rf__27caa3a0a3b84fd9,20,25,1,20.0,20.0,0.0,0.0,1.24,0.0,1.24,0.0,18.76,18.76,0.0,1.0,0.0,0.0,0.062,0.0,0.062,0.0,0.938,0.938,0.0
classification,standard_hard,cit,cit__bc8d0ddbb26c15b5,20,25,1,20.0,20.0,0.0,0.0,1.2,0.0,1.2,0.0,18.8,18.8,0.0,1.0,0.0,0.0,0.06,0.0,0.06,0.0,0.94,0.94,0.0
classification,standard_hard,cif,cif__4ee6725d43ec8e5a,20,25,1,20.0,20.0,0.0,0.0,1.04,0.0,1.04,0.0,18.96,18.96,0.0,1.0,0.0,0.0,0.052000000000000005,0.0,0.052000000000000005,0.0,0.948,0.948,0.0
classification,standard_hard,cpi,cpi__6e89acc5e72da5a8,20,25,1,20.0,20.0,0.0,0.0,0.4,0.0,0.4,0.0,19.6,19.6,0.0,1.0,0.0,0.0,0.02,0.0,0.02,0.0,0.98,0.98,0.0
classification,standard_hard,pi,pi__6e89acc5e72da5a8,20,25,1,20.0,20.0,0.0,0.0,0.28,0.0,0.28,0.0,19.72,19.72,0.0,1.0,0.0,0.0,0.014000000000000002,0.0,0.014000000000000002,0.0,0.986,0.986,0.0
classification,standard_hard,r_cforest,r_cforest__37be32340835a93b,20,25,1,20.0,20.0,0.0,0.0,0.04,0.0,0.04,0.0,19.96,19.96,0.0,1.0,0.0,0.0,0.002,0.0,0.002,0.0,0.998,0.998,0.0
classification,standard_hard,r_ctree,r_ctree__b6e09ceb0eb26367,20,25,1,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
classification,standard_hard,xgb,xgb__1c62fadfc5e2988f,25,25,1,25.0,25.0,0.0,0.0,3.08,0.0,3.08,0.0,21.92,21.92,0.0,1.0,0.0,0.0,0.1232,0.0,0.1232,0.0,0.8768,0.8768,0.0
classification,standard_hard,lgbm,lgbm__71ba9ba402678146,25,25,1,25.0,25.0,0.0,0.0,2.72,0.0,2.72,0.0,22.28,22.28,0.0,1.0,0.0,0.0,0.1088,0.0,0.1088,0.0,0.8912,0.8912,0.0
classification,standard_hard,cat,cat__024a0842d4337711,25,25,1,25.0,25.0,0.0,0.0,2.24,0.0,2.24,0.0,22.76,22.76,0.0,1.0,0.0,0.0,0.08960000000000001,0.0,0.08960000000000001,0.0,0.9104000000000001,0.9104000000000001,0.0
classification,standard_hard,ptest_mc,ptest_mc__307d6fc3284c28e2,25,25,1,25.0,25.0,0.0,0.0,2.0,0.0,2.0,0.0,23.0,23.0,0.0,1.0,0.0,0.0,0.08,0.0,0.08,0.0,0.92,0.92,0.0
classification,standard_hard,et,et__f5580a1865f967c8,25,25,1,25.0,25.0,0.0,0.0,1.96,0.0,1.96,0.0,23.04,23.04,0.0,1.0,0.0,0.0,0.0784,0.0,0.0784,0.0,0.9216,0.9216,0.0
classification,standard_hard,boruta,boruta__7f986516a1727870,25,25,1,25.0,25.0,0.0,0.0,1.92,0.0,1.92,0.0,23.08,23.08,0.0,1.0,0.0,0.0,0.0768,0.0,0.0768,0.0,0.9232,0.9232,0.0
classification,standard_hard,ptest_rdc,ptest_rdc__307d6fc3284c28e2,25,25,1,25.0,25.0,0.0,0.0,1.76,0.0,1.76,0.0,23.24,23.24,0.0,1.0,0.0,0.0,0.0704,0.0,0.0704,0.0,0.9296,0.9296,0.0
classification,standard_hard,rfe,rfe__99914b932bd37a50,25,25,1,25.0,25.0,0.0,0.0,1.72,0.0,1.72,0.0,23.28,23.28,0.0,1.0,0.0,0.0,0.0688,0.0,0.0688,0.0,0.9312,0.9312,0.0
classification,standard_hard,rf,rf__27caa3a0a3b84fd9,25,25,1,25.0,25.0,0.0,0.0,1.4,0.0,1.4,0.0,23.6,23.6,0.0,1.0,0.0,0.0,0.05600000000000001,0.0,0.05600000000000001,0.0,0.9440000000000001,0.9440000000000001,0.0
classification,standard_hard,cit,cit__bc8d0ddbb26c15b5,25,25,1,25.0,25.0,0.0,0.0,1.2,0.0,1.2,0.0,23.8,23.8,0.0,1.0,0.0,0.0,0.048,0.0,0.048,0.0,0.9520000000000001,0.9520000000000001,0.0
classification,standard_hard,cif,cif__4ee6725d43ec8e5a,25,25,1,25.0,25.0,0.0,0.0,1.08,0.0,1.08,0.0,23.92,23.92,0.0,1.0,0.0,0.0,0.0432,0.0,0.0432,0.0,0.9567999999999999,0.9567999999999999,0.0
classification,standard_hard,cpi,cpi__6e89acc5e72da5a8,25,25,1,25.0,25.0,0.0,0.0,0.44,0.0,0.44,0.0,24.56,24.56,0.0,1.0,0.0,0.0,0.0176,0.0,0.0176,0.0,0.9823999999999999,0.9823999999999999,0.0
classification,standard_hard,pi,pi__6e89acc5e72da5a8,25,25,1,25.0,25.0,0.0,0.0,0.32,0.0,0.32,0.0,24.68,24.68,0.0,1.0,0.0,0.0,0.0128,0.0,0.0128,0.0,0.9872,0.9872,0.0
classification,standard_hard,r_cforest,r_cforest__37be32340835a93b,25,25,1,25.0,25.0,0.0,0.0,0.04,0.0,0.04,0.0,24.96,24.96,0.0,1.0,0.0,0.0,0.0016,0.0,0.0016,0.0,0.9984000000000001,0.9984000000000001,0.0
classification,standard_hard,r_ctree,r_ctree__b6e09ceb0eb26367,25,25,1,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
classification,standard_hard,xgb,xgb__1c62fadfc5e2988f,50,25,1,50.0,50.0,0.0,0.0,3.32,0.0,3.32,0.0,46.68,46.68,0.0,1.0,0.0,0.0,0.0664,0.0,0.0664,0.0,0.9336,0.9336,0.0
classification,standard_hard,lgbm,lgbm__71ba9ba402678146,50,25,1,50.0,50.0,0.0,0.0,2.96,0.0,2.96,0.0,47.04,47.04,0.0,1.0,0.0,0.0,0.0592,0.0,0.0592,0.0,0.9408,0.9408,0.0
classification,standard_hard,cat,cat__024a0842d4337711,50,25,1,50.0,50.0,0.0,0.0,2.68,0.0,2.68,0.0,47.32,47.32,0.0,1.0,0.0,0.0,0.0536,0.0,0.0536,0.0,0.9464,0.9464,0.0
classification,standard_hard,cit,cit__bc8d0ddbb26c15b5,50,25,1,50.0,50.0,0.0,0.0,2.2,0.0,2.2,0.0,47.8,47.8,0.0,1.0,0.0,0.0,0.044000000000000004,0.0,0.044000000000000004,0.0,0.956,0.956,0.0
classification,standard_hard,ptest_mc,ptest_mc__307d6fc3284c28e2,50,25,1,50.0,50.0,0.0,0.0,2.16,0.0,2.16,0.0,47.84,47.84,0.0,1.0,0.0,0.0,0.0432,0.0,0.0432,0.0,0.9567999999999999,0.9567999999999999,0.0
classification,standard_hard,ptest_rdc,ptest_rdc__307d6fc3284c28e2,50,25,1,50.0,50.0,0.0,0.0,2.12,0.0,2.12,0.0,47.88,47.88,0.0,1.0,0.0,0.0,0.0424,0.0,0.0424,0.0,0.9575999999999999,0.9575999999999999,0.0
classification,standard_hard,boruta,boruta__7f986516a1727870,50,25,1,50.0,50.0,0.0,0.0,2.04,0.0,2.04,0.0,47.96,47.96,0.0,1.0,0.0,0.0,0.0408,0.0,0.0408,0.0,0.9592,0.9592,0.0
classification,standard_hard,et,et__f5580a1865f967c8,50,25,1,50.0,50.0,0.0,0.0,2.0,0.0,2.0,0.0,48.0,48.0,0.0,1.0,0.0,0.0,0.04,0.0,0.04,0.0,0.96,0.96,0.0
classification,standard_hard,rf,rf__27caa3a0a3b84fd9,50,25,1,50.0,50.0,0.0,0.0,1.88,0.0,1.88,0.0,48.12,48.12,0.0,1.0,0.0,0.0,0.037599999999999995,0.0,0.037599999999999995,0.0,0.9623999999999999,0.9623999999999999,0.0
classification,standard_hard,rfe,rfe__99914b932bd37a50,50,25,1,50.0,50.0,0.0,0.0,1.84,0.0,1.84,0.0,48.16,48.16,0.0,1.0,0.0,0.0,0.0368,0.0,0.0368,0.0,0.9632,0.9632,0.0
classification,standard_hard,cif,cif__4ee6725d43ec8e5a,50,25,1,50.0,50.0,0.0,0.0,1.28,0.0,1.28,0.0,48.72,48.72,0.0,1.0,0.0,0.0,0.0256,0.0,0.0256,0.0,0.9743999999999999,0.9743999999999999,0.0
classification,standard_hard,pi,pi__6e89acc5e72da5a8,50,25,1,50.0,50.0,0.0,0.0,0.72,0.0,0.72,0.0,49.28,49.28,0.0,1.0,0.0,0.0,0.0144,0.0,0.0144,0.0,0.9856,0.9856,0.0
classification,standard_hard,cpi,cpi__6e89acc5e72da5a8,50,25,1,50.0,50.0,0.0,0.0,0.56,0.0,0.56,0.0,49.44,49.44,0.0,1.0,0.0,0.0,0.011200000000000002,0.0,0.011200000000000002,0.0,0.9887999999999999,0.9887999999999999,0.0
classification,standard_hard,r_cforest,r_cforest__37be32340835a93b,50,25,1,50.0,50.0,0.0,0.0,0.36,0.0,0.36,0.0,49.64,49.64,0.0,1.0,0.0,0.0,0.0072,0.0,0.0072,0.0,0.9928,0.9928,0.0
classification,standard_hard,r_ctree,r_ctree__b6e09ceb0eb26367,50,25,1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
classification,standard_hard,xgb,xgb__1c62fadfc5e2988f,100,25,1,100.0,100.0,0.0,0.0,3.48,0.0,3.48,0.0,96.52,96.52,0.0,1.0,0.0,0.0,0.0348,0.0,0.0348,0.0,0.9652,0.9652,0.0
classification,standard_hard,lgbm,lgbm__71ba9ba402678146,100,25,1,100.0,100.0,0.0,0.0,3.16,0.0,3.16,0.0,96.84,96.84,0.0,1.0,0.0,0.0,0.0316,0.0,0.0316,0.0,0.9684,0.9684,0.0
classification,standard_hard,cat,cat__024a0842d4337711,100,25,1,100.0,100.0,0.0,0.0,3.08,0.0,3.08,0.0,96.92,96.92,0.0,1.0,0.0,0.0,0.0308,0.0,0.0308,0.0,0.9692000000000001,0.9692000000000001,0.0
classification,standard_hard,cit,cit__bc8d0ddbb26c15b5,100,25,1,100.0,100.0,0.0,0.0,2.88,0.0,2.88,0.0,97.12,97.12,0.0,1.0,0.0,0.0,0.0288,0.0,0.0288,0.0,0.9712000000000001,0.9712000000000001,0.0
classification,standard_hard,ptest_rdc,ptest_rdc__307d6fc3284c28e2,100,25,1,100.0,100.0,0.0,0.0,2.84,0.0,2.84,0.0,97.16,97.16,0.0,1.0,0.0,0.0,0.028399999999999998,0.0,0.028399999999999998,0.0,0.9716,0.9716,0.0
classification,standard_hard,et,et__f5580a1865f967c8,100,25,1,100.0,100.0,0.0,0.0,2.48,0.0,2.48,0.0,97.52,97.52,0.0,1.0,0.0,0.0,0.0248,0.0,0.0248,0.0,0.9752,0.9752,0.0
classification,standard_hard,rfe,rfe__99914b932bd37a50,100,25,1,100.0,100.0,0.0,0.0,2.36,0.0,2.36,0.0,97.64,97.64,0.0,1.0,0.0,0.0,0.0236,0.0,0.0236,0.0,0.9764,0.9764,0.0
classification,standard_hard,boruta,boruta__7f986516a1727870,100,25,1,100.0,100.0,0.0,0.0,2.24,0.0,2.24,0.0,97.76,97.76,0.0,1.0,0.0,0.0,0.022400000000000003,0.0,0.022400000000000003,0.0,0.9775999999999999,0.9775999999999999,0.0
classification,standard_hard,ptest_mc,ptest_mc__307d6fc3284c28e2,100,25,1,100.0,100.0,0.0,0.0,2.24,0.0,2.24,0.0,97.76,97.76,0.0,1.0,0.0,0.0,0.022400000000000003,0.0,0.022400000000000003,0.0,0.9775999999999999,0.9775999999999999,0.0
classification,standard_hard,rf,rf__27caa3a0a3b84fd9,100,25,1,100.0,100.0,0.0,0.0,2.16,0.0,2.16,0.0,97.84,97.84,0.0,1.0,0.0,0.0,0.0216,0.0,0.0216,0.0,0.9784,0.9784,0.0
classification,standard_hard,cif,cif__4ee6725d43ec8e5a,100,25,1,100.0,100.0,0.0,0.0,2.12,0.0,2.12,0.0,97.88,97.88,0.0,1.0,0.0,0.0,0.0212,0.0,0.0212,0.0,0.9788,0.9788,0.0
classification,standard_hard,pi,pi__6e89acc5e72da5a8,100,25,1,100.0,100.0,0.0,0.0,1.12,0.0,1.12,0.0,98.88,98.88,0.0,1.0,0.0,0.0,0.011200000000000002,0.0,0.011200000000000002,0.0,0.9887999999999999,0.9887999999999999,0.0
classification,standard_hard,cpi,cpi__6e89acc5e72da5a8,100,25,1,100.0,100.0,0.0,0.0,0.68,0.0,0.68,0.0,99.32,99.32,0.0,1.0,0.0,0.0,0.0068000000000000005,0.0,0.0068000000000000005,0.0,0.9932,0.9932,0.0
classification,standard_hard,r_cforest,r_cforest__37be32340835a93b,100,25,1,100.0,100.0,0.0,0.0,0.68,0.0,0.68,0.0,99.32,99.32,0.0,1.0,0.0,0.0,0.0068000000000000005,0.0,0.0068000000000000005,0.0,0.9932,0.9932,0.0
classification,standard_hard,r_ctree,r_ctree__b6e09ceb0eb26367,100,25,1,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
classification,toeplitz,boruta,boruta__7f986516a1727870,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,cat,cat__024a0842d4337711,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,cif,cif__4ee6725d43ec8e5a,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,cit,cit__bc8d0ddbb26c15b5,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,et,et__f5580a1865f967c8,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,lgbm,lgbm__71ba9ba402678146,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,ptest_mc,ptest_mc__307d6fc3284c28e2,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,ptest_rdc,ptest_rdc__307d6fc3284c28e2,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,rf,rf__27caa3a0a3b84fd9,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,rfe,rfe__99914b932bd37a50,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,xgb,xgb__1c62fadfc5e2988f,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,pi,pi__6e89acc5e72da5a8,1,25,1,1.0,1.0,0.0,0.0,0.92,0.0,0.92,0.0,0.08,0.08,0.0,1.0,0.0,0.0,0.92,0.0,0.92,0.0,0.08,0.08,0.0
classification,toeplitz,r_cforest,r_cforest__37be32340835a93b,1,25,1,1.0,1.0,0.0,0.0,0.88,0.0,0.88,0.0,0.12,0.12,0.0,1.0,0.0,0.0,0.88,0.0,0.88,0.0,0.12,0.12,0.0
classification,toeplitz,r_ctree,r_ctree__b6e09ceb0eb26367,1,25,1,1.0,1.0,0.0,0.0,0.12,0.0,0.12,0.0,0.88,0.88,0.0,1.0,0.0,0.0,0.12,0.0,0.12,0.0,0.88,0.88,0.0
classification,toeplitz,cpi,cpi__6e89acc5e72da5a8,1,25,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
classification,toeplitz,boruta,boruta__7f986516a1727870,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,cat,cat__024a0842d4337711,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,cif,cif__4ee6725d43ec8e5a,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,cit,cit__bc8d0ddbb26c15b5,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,et,et__f5580a1865f967c8,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,lgbm,lgbm__71ba9ba402678146,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,ptest_mc,ptest_mc__307d6fc3284c28e2,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,ptest_rdc,ptest_rdc__307d6fc3284c28e2,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,rf,rf__27caa3a0a3b84fd9,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,xgb,xgb__1c62fadfc5e2988f,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,rfe,rfe__99914b932bd37a50,2,25,1,2.0,2.0,0.0,0.0,1.96,0.0,1.96,0.0,0.04,0.04,0.0,1.0,0.0,0.0,0.98,0.0,0.98,0.0,0.02,0.02,0.0
classification,toeplitz,r_cforest,r_cforest__37be32340835a93b,2,25,1,2.0,2.0,0.0,0.0,1.88,0.0,1.88,0.0,0.12,0.12,0.0,1.0,0.0,0.0,0.94,0.0,0.94,0.0,0.06,0.06,0.0
classification,toeplitz,pi,pi__6e89acc5e72da5a8,2,25,1,2.0,2.0,0.0,0.0,1.6,0.0,1.6,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.8,0.0,0.8,0.0,0.2,0.2,0.0
classification,toeplitz,r_ctree,r_ctree__b6e09ceb0eb26367,2,25,1,2.0,2.0,0.0,0.0,0.28,0.0,0.28,0.0,1.72,1.72,0.0,1.0,0.0,0.0,0.14,0.0,0.14,0.0,0.86,0.86,0.0
classification,toeplitz,cpi,cpi__6e89acc5e72da5a8,2,25,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
classification,toeplitz,cif,cif__4ee6725d43ec8e5a,5,25,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,et,et__f5580a1865f967c8,5,25,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,ptest_mc,ptest_mc__307d6fc3284c28e2,5,25,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,ptest_rdc,ptest_rdc__307d6fc3284c28e2,5,25,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,rf,rf__27caa3a0a3b84fd9,5,25,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,toeplitz,cat,cat__024a0842d4337711,5,25,1,5.0,5.0,0.0,0.0,4.92,0.0,4.92,0.0,0.08,0.08,0.0,1.0,0.0,0.0,0.9840000000000001,0.0,0.9840000000000001,0.0,0.016,0.016,0.0
classification,toeplitz,rfe,rfe__99914b932bd37a50,5,25,1,5.0,5.0,0.0,0.0,4.48,0.0,4.48,0.0,0.52,0.52,0.0,1.0,0.0,0.0,0.8959999999999999,0.0,0.8959999999999999,0.0,0.10400000000000001,0.10400000000000001,0.0
classification,toeplitz,lgbm,lgbm__71ba9ba402678146,5,25,1,5.0,5.0,0.0,0.0,4.16,0.0,4.16,0.0,0.84,0.84,0.0,1.0,0.0,0.0,0.8320000000000001,0.0,0.8320000000000001,0.0,0.168,0.168,0.0
